ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,LC_LO,LC_LA,FCLTY_ID,OPNNG_YEAR,ADTION_DC,FCLTY_SEAT_CO,PRFPLC_CO,TEL_NO,HMPG_ADDR,FCLTY_SEAT_CO,PBLPRFR_CAS_CO,RASNG_CUTIN_CAS_CO,VIEWNG_CAS_CO,ADVANTK_CAS_CO,PRVATE_PUBLIC_AT,UPDT_DT,ORIGIN_NM,FILE_NM,BASE_DE
KCWKPRF22N000000636,문화시설,공연장,정읍사예술회관,전라북도,정읍시,4518010400,시기동,4518056500,초산동,4.52E+11,전라북도 정읍시 시기4길 13 (시기동),56204,다마421287,126.8617345,35.552723,942151.1826,1728713.082,FC000255,1992,공공(문예회관),603,1,063-539-6424,http://art.jeongeup.go.kr/,603,12,12,20,2975,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000637,문화시설,공연장,정태호소극장 comedy maker,서울특별시,마포구,1144012000,서교동,1144066000,서교동,1.14E+11,서울특별시 마포구 어울마당로 94-8 (서교동),4040,다사489505,126.9222208,37.5531403,948966.0429,1950578.711,FC001797,2016,민간(대학로 외),100,1,02-324-9090,https://comedymaker.modoo.at/,100,1,0,224,4315,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000638,문화시설,공연장,제일라아트홀,서울특별시,마포구,1144012700,상암동,1144074000,상암동,1.14E+11,서울특별시 마포구 월드컵북로 323 (상암동),3914,다사466530,126.8954901,37.5750442,946620.5889,1953023.697,FC000678,2014,민간(대학로 외),250,1,,,250,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000639,문화시설,공연장,제주 아리랑 혼,제주특별자치도,서귀포시,5013032023,표선면 성읍리,5013032000,표선면,3.11E+11,제주특별자치도 서귀포시 표선면 번영로 2564-21,63624,다나329903,126.7786457,33.4026984,932921.1658,1490349.023,FC001540,,민간(대학로 외),993,1,,,993,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000640,문화시설,공연장,제주관광대학교컨벤션홀,제주특별자치도,제주시,5011025328,애월읍 소길리,5011025300,애월읍,1.13E+11,제주특별자치도 제주시 애월읍 평화로 2175,63037,나나971918,126.3935154,33.4133455,897118.9407,1491844.055,FC000371,2010,민간(대학로 외),0,1,064-750-3552,http://ctchall.ctc.ac.kr/,0,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000641,문화시설,공연장,제주난타극장,제주특별자치도,제주시,5011013400,오등동,5011063000,아라동,5.01E+11,제주특별자치도 제주시 선돌목동길 56-26 (오등동),63242,다나115953,126.5479104,33.4458274,911508.1436,1495303.412,FC000680,2017,민간(대학로 외),659,1,064-723-8878,http://nanta.i-pmc.co.kr/Nanta/kr/about/nantaTheater04.aspx,659,1,0,203,15826,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000642,문화시설,공연장,제주대학교 아라뮤즈홀,제주특별자치도,제주시,5011011700,아라일동,5011063000,아라동,5.01E+11,제주특별자치도 제주시 제주대학로 102 (아라일동),63243,다나130965,126.5642939,33.457237,913042.3493,1496554.612,FC001296,2008,공공(기타),448,1,,,448,1,1,1,9,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000643,문화시설,공연장,제주돌문화공원,제주특별자치도,제주시,5011025929,조천읍 교래리,5011025900,조천읍,5.01E+11,제주특별자치도 제주시 조천읍 남조로 2023 (교래리),63345,다나216958,126.656711,33.4513646,921625.8911,1495830.004,FC001536,2010,공공(기타),200,1,,,200,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000644,문화시설,공연장,제주문예회관,제주특별자치도,제주시,5011010200,일도이동,5011052000,일도2동,1.17E+11,제주특별자치도 제주시 동광로 69 (일도이동),63270,다다103018,126.5351724,33.504444,910384.5385,1501813.432,FC002630,1988,공공(문예회관),998,2,064-710-7641,http://www.jeju.go.kr/jejuculture/index.htm,998,24,24,29,4394,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000645,문화시설,공연장,제주아트리움(구.쇼킹공연장),제주특별자치도,제주시,5011013900,해안동,5011066000,노형동,5.01E+11,제주특별자치도 제주시 노형로 89 (해안동),63061,다나029975,126.4551685,33.4649423,902909.2061,1497505.588,FC000014,2013,민간(대학로 외),1400,1,,,1400,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000646,문화시설,공연장,제주아트센터,제주특별자치도,제주시,5011012000,오라이동,5011064000,오라동,4.68E+11,제주특별자치도 제주시 오남로 231 (오라이동),63147,다나085985,126.5155186,33.4751044,908528.1319,1498577.539,FC001290,2010,공공(문예회관),1184,2,064-728-1509,http://arts.jejusi.go.kr/,1184,36,36,60,14098,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000647,문화시설,공연장,제주영상미디어센터,제주특별자치도,제주시,5011010200,일도이동,5011052000,일도2동,2.64E+11,제주특별자치도 제주시 신산로 82 (일도이동),63270,다다103019,126.5347396,33.5054859,910345.4119,1501929.326,FC000405,2006,공공(기타),336,1,,,336,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000648,문화시설,공연장,제주특별자치도 설문대여성문화센터,제주특별자치도,제주시,5011013700,연동,5011065000,연동,5.01E+11,제주특별자치도 제주시 선덕로8길 12 (연동),63134,다나071996,126.5003713,33.484397,907130.6005,1499621.302,FC000459,2010,공공(기타),405,1,064-710-4202,http://swcenter.jeju.go.kr/,405,3,3,10,156,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000649,문화시설,공연장,제천문화원,충청북도,제천시,4315010700,중앙로2가,4315052800,중앙동,4.32E+11,충청북도 제천시 의림대로 125 (중앙로2가),27169,라사631047,128.210774,37.1392332,1063126.818,1904739.534,FC000874,1995,민간(대학로 외),70,1,,,70,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000650,문화시설,공연장,제천시문화회관,충청북도,제천시,4315010900,화산동,4315060500,화산동,4.32E+11,충청북도 제천시 의림대로6길 32 (화산동),27184,라사631037,128.2106102,37.1304793,1063119.542,1903768.283,FC002441,1985,공공(문예회관),660,1,043-641-5517,http://www.okjc.net/www/contents.do?key=479,660,1,1,3,427,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000651,문화시설,공연장,조이마루아트홀(복합문화공간 플랜에이),대전광역시,유성구,3020012700,도룡동,3020055000,신성동,3.02E+11,대전광역시 유성구 엑스포로97번길 40 (도룡동),34125,다바901198,127.3904662,36.3763434,990175.0952,1819882.301,FC001459,2014,민간(대학로 외),196,1,,,196,9,9,280,4786,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000652,문화시설,공연장,종로구민회관,서울특별시,종로구,1111017400,창신동,1111067000,창신1동,1.11E+11,서울특별시 종로구 지봉로5길 7-5 (창신동),3104,다사571527,127.0143661,37.5735003,957116.7608,1952791.511,FC001207,2000,공공(문예회관),440,1,,,440,0,0,0,0,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000653,문화시설,공연장,종로아이들극장,서울특별시,종로구,1111016900,혜화동,1111065000,혜화동,1.11E+11,서울특별시 종로구 성균관로 91 - 0 국민생활관,3066,다사557546,126.9987986,37.5904606,955752.1242,1954680.395,FC001414,2016,공공(기타),281,1,02-2088-4290,https://jct.jfac.or.kr/site/child/home,281,21,21,117,5930,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000654,문화시설,공연장,중랑구민회관,서울특별시,중랑구,1126010100,면목동,1126054000,면목4동,1.12E+11,서울특별시 중랑구 면목로 238 (면목동),2254,다사633528,127.0851055,37.573954,963363.56,1952811.913,FC002672,1994,공공(기타),614,2,02-2207-6130,http://www.jungnangimc.or.kr/content.do?sgrp=S01&siteCmsCd=CM0001&topCmsCd=CM0007&cmsCd=CM0057&pnum=1&cnum=1,614,1,1,3,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000655,문화시설,공연장,중산아트홀,전라북도,전주시,4511112800,중화산동2가,4511167200,중화산2동,4.51E+11,전라북도 전주시 완산구 유연로 338 (중화산동2가),54971,다마658587,127.1220395,35.8250056,965860.141,1758790.189,FC000170,,민간(대학로 외),48,1,,,48,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000656,문화시설,공연장,증인아트홀,부산광역시,금정구,2641010800,장전동,2641060000,장전1동,2.64E+11,부산광역시 금정구 장전온천천로113번길 17 (장전동),46284,마라444944,129.0880135,35.2350483,1144499.499,1694449.982,FC001882,2016,민간(대학로 외),53,1,,,53,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000657,문화시설,공연장,증평문화회관,충청북도,영동군,4374525031,증평읍 연탄리,4374525000,증평읍,4.37E+11,충청북도 증평군 증평읍 삼보로 28,27919,라바062653,127.5699225,36.7859942,1006238.822,1865319.7,FC002716,1992,공공(문예회관),492,1,043-835-4114,http://www.jp.go.kr/html/kr/section/life/life_0304.html,492,0,0,0,0,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000658,문화시설,공연장,지즐소극장,서울특별시,종로구,1111017100,명륜2가,1111065000,혜화동,1.11E+11,서울특별시 종로구 성균관로4길 42 (명륜2가),3075,다사558540,126.9996637,37.5847708,955825.1363,1954048.731,FC000841,2007,민간(대학로),84,1,02-743-1974,,84,3,3,180,1958,민간(대학로),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000659,문화시설,공연장,진남문예회관,전라남도,여수시,4613011200,광무동,4613062500,광림동,2.65E+11,전라남도 여수시 좌수영로 69 (광무동 42-4),59718,라라208392,127.7279291,34.7470924,1020862.719,1639205.79,FC002727,1993,공공(기타),266,1,,,266,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000660,문화시설,공연장,진도향토문화회관,전라남도,진도군,4690025021,진도읍 동외리,4690025000,진도읍,4.69E+11,전라남도 진도군 진도읍 진도대로 7197,58926,나라869102,126.2685772,34.4797059,886920.8508,1610219.867,FC002635,1997,공공(문예회관),863,2,,,863,0,0,0,0,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000661,문화시설,공연장,진보문화체육센터,경상북도,청송군,4775037045,진보면 각산리,4775037000,진보면,4.78E+11,경상북도 청송군 진보면 진보로 187,37405,마바389380,129.0518909,36.529816,1138931.692,1838020.497,FC001457,2006,공공(기타),1000,1,,,1000,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000662,문화시설,공연장,진안문화의집,전라북도,진안군,4572025022,진안읍 군하리,4572025000,진안읍,3.01E+11,전라북도 진안군 진안읍 대성길 5,55435,다마930547,127.4234732,35.7890692,993084.5007,1754741.237,FC000375,2002,공공(기타),210,1,,,210,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000663,문화시설,공연장,진영한빛도서관,경상남도,김해시,4825025027,진영읍 여래리,4825025000,진영읍,4.83E+11,경상남도 김해시 진영읍 김해대로 440,50864,마마124017,128.7369112,35.3046783,1112453.147,1701718.126,FC000443,2009,공공(기타),367,1,,,367,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000664,문화시설,공연장,진천화랑관,충청북도,진천군,4375025021,진천읍 교성리,4375025000,진천읍,2.63E+11,충청북도 진천군 진천읍 문화로 69-4,27841,다바946723,127.4401378,36.849551,994663.221,1872369.438,FC001271,2003,공공(문예회관),1558,1,,,1558,0,0,0,0,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000665,문화시설,공연장,진해문화센터(진해구민회관),경상남도,창원시,4812913800,태백동,4812954000,여좌동,4.81E+11,경상남도 창원시 진해구 진해대로 325 (태백동) 진해구민센터,51578,마라055866,128.6594645,35.1695831,1105586.75,1686649.847,FC000247,1993,공공(문예회관),1359,2,,,1359,2,2,6,198,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000666,문화시설,공연장,창녕문화예술회관,경상남도,창녕군,4874025022,창녕읍 교리,4874025000,창녕읍,4.87E+11,경상남도 창녕군 창녕읍 우포2로 1189-25,50317,라마897280,128.4902051,35.5447364,1089756.41,1728090.875,FC002283,2012,공공(문예회관),692,3,055-530-1911,http://art.cng.go.kr,692,16,16,16,1765,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000667,문화시설,공연장,창동극장,서울특별시,도봉구,1132010700,창동,1132051400,창4동,1.13E+11,서울특별시 도봉구 노해로 391 (창동),1415,다사604615,127.051609,37.6528393,960447.5063,1961577.482,FC001198,2014,민간(대학로 외),100,1,070-8749-3205,http://cdt.modoo.at/,100,1,1,8,42,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000668,문화시설,공연장,창동문화체육센터,서울특별시,도봉구,1132010700,창동,1132051400,창4동,1.13E+11,서울특별시 도봉구 노해로69길 132 (창동),1412,다사603621,127.0507053,37.6581174,960370.596,1962163.45,FC001696,2005,공공(기타),188,1,,,188,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000669,문화시설,공연장,창작공간 기차,대구광역시,남구,2720010300,대명동,2720058600,대명3동,2.62E+11,대구광역시 남구 양지로 114 (대명동),42455,라마975622,128.579851,35.8514901,1097508.379,1762199.925,FC001219,2017,민간(대학로 외),70,1,053-206-7079,,70,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000670,문화시설,공연장,창작소극장,전라북도,전주시,4511110500,경원동1가,4511153000,풍남동,3.17E+11,전라북도 전주시 완산구 동문길 100 (경원동1가),55039,다마682580,127.1485548,35.8181308,968252.4485,1758018.768,FC000382,1990,민간(대학로 외),100,1,,,100,0,0,0,0,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000671,문화시설,공연장,창작플랫폼 경험과 상상,서울특별시,영등포구,1156011500,당산동5가,1156056000,당산2동,1.16E+11,서울특별시 영등포구 선유동2로 46 (당산동5가),7213,다사467483,126.8971707,37.5325935,946738.7869,1948313.04,FC000806,2017,민간(대학로 외),50,1,010-9121-1403,https://enitheater.modoo.at/?link=9chvvc5t,50,6,6,46,233,민간(대학로 외),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000672,문화시설,공연장,창조문화활력센터 소극장 624,부산광역시,북구,2632010500,구포동,2632051000,구포1동,2.62E+11,부산광역시 북구 백양대로 1167 (구포동),46582,마라369911,129.0043988,35.2064895,1136938.445,1691163.939,FC001253,2013,공공(기타),108,1,,,108,2,2,5,17,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000673,문화시설,공연장,천안박물관,충청남도,천안시,4413111000,삼룡동,4413158000,청룡동,4.41E+11,충청남도 천안시 동남구 천안대로 429-13 (삼룡동),31195,다바699654,127.1633299,36.7866947,969960.9002,1865447.977,FC000749,2008,공공(기타),328,2,,,328,0,0,0,0,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000674,문화시설,공연장,천안시시민문화여성회관 성환분관(성환문화회관),충청남도,천안시,4413325022,성환읍 성월리,4413325000,성환읍,4.16E+11,충청남도 천안시 서북구 성환읍 성진로 15,31021,다바676794,127.1366784,36.9125372,967636.0229,1879416.518,FC001874,1995,공공(문예회관),879,2,,,879,10,10,33,3587,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000675,문화시설,공연장,천안시시민문화여성회관 신부분관(신부문화회관),충청남도,천안시,4413111800,신부동,4413159000,신안동,4.41E+11,충청남도 천안시 동남구 신부2길 12 (신부동),31124,다바696688,127.1594903,36.8177851,969630.5928,1868898.05,FC001990,1987,공공(문예회관),1198,2,,,1198,0,0,0,0,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000676,문화시설,공연장,천안시청 봉서홀,충청남도,천안시,4413310800,불당동,4413356600,불당1동,3.11E+11,충청남도 천안시 서북구 번영로 156 (불당동),31162,다바654687,127.113047,36.8161299,965487.644,1868730.197,FC000667,2005,공공(기타),1051,1,1577-3900,,1051,6,6,7,955,공공(기타),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
KCWKPRF22N000000677,문화시설,공연장,천안예술의전당,충청남도,천안시,4413134026,성남면 용원리,4413134000,성남면,4.41E+11,충청남도 천안시 동남구 성남면 종합휴양지로 185,31246,다바754620,127.2248886,36.7561303,975443.6901,1862039.928,FC001359,2012,공공(문예회관),2085,4,00-1566-0155,http://www.cnac.or.kr/,2085,46,46,60,13282,공공(문예회관),20221231,KOPIS 공연예술통합전산망,KC_486_WNTY_KOPIS_PRFPLC_2022,20221231
