번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,sum
4035,영화상영관,03_13_02_P,4080000,CDFF4220002018000008,2018-05-25,,1,영업/정상,13,영업중,,,,,,,,경기도 안성시 석정동 139-1번지,경기도 안성시 아양2로 109 (석정동),17578,CGV 안성 1관,2018/05/25 9:35,I,2018/08/31 23:59,,222819.6917,390088.2464,영화상영관,,7,유흥업소밀집지역,,,6,1,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20180525,일반상업지역,1
4036,영화상영관,03_13_02_P,4010000,CDFF4220002008000001,2008-01-24,,1,영업/정상,13,영업중,,,,,031-404-0186,,,경기도 시흥시 대야동 568-1 7층,"경기도 시흥시 복지로 90 (대야동,7층)",,CGV 시흥 제1관,2023/02/21 9:36,U,2023/02/23 2:40,,181498.4961,438335.2257,영화상영관,영화상영관,12,아파트지역,,,10,2,문화시설,1.2,,,,,,,,,,,,,,,,,,영화관,,20080124,준주거지역,1
4037,영화상영관,03_13_02_P,4010000,CDFF4220002008000002,2008-01-24,,1,영업/정상,13,영업중,,,,,031-404-0186,,,경기도 시흥시 대야동 568-1 7층,"경기도 시흥시 복지로 90 (대야동,7층)",,CGV 시흥 제2관,2023/02/21 9:36,U,2023/02/23 2:40,,181498.4961,438335.2257,영화상영관,영화상영관,12,아파트지역,,,10,2,문화시설,1.2,,,,,,,,,,,,,,,,,,영화관,,20080124,준주거지역,1
4038,영화상영관,03_13_02_P,5540000,CDFF4220002017000005,2017-09-18,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 역동 16-1번지,경기도 광주시 중앙로 89 (역동),12759,CGV 경기광주점 8관,2017/09/18 10:51,I,2018/08/31 23:59,,222812.8759,433972.2643,영화상영관,,10,,,,7,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170918,,1
4039,영화상영관,03_13_02_P,5540000,CDFF4220002017000006,2017-09-18,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 역동 16-1번지,경기도 광주시 중앙로 89 (역동),12759,CGV 경기광주점 2관,2017/09/18 11:02,I,2018/08/31 23:59,,222812.8759,433972.2643,영화상영관,,10,,,,7,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170918,,1
4040,영화상영관,03_13_02_P,5540000,CDFF4220002017000007,2017-09-18,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 역동 16-1번지,경기도 광주시 중앙로 89 (역동),12759,CGV 경기광주점 3관,2017/09/18 11:03,I,2018/08/31 23:59,,222812.8759,433972.2643,영화상영관,,10,,,,7,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170918,,1
4041,영화상영관,03_13_02_P,5540000,CDFF4220002017000008,2017-09-18,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 역동 16-1번지,경기도 광주시 중앙로 89 (역동),12759,CGV경기광주점 1관,2017/09/18 14:33,I,2018/08/31 23:59,,222812.8759,433972.2643,영화상영관,,10,,,,7,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170918,,1
4042,영화상영관,03_13_02_P,3780000,CDFF4220002001000002,2014-07-18,,1,영업/정상,13,영업중,,,,,231473754,,,경기도 성남시 분당구 서현동 262-2,"경기도 성남시 분당구 황새울로 332 (서현동, 씨네프라자)",13591,메가박스중앙(주) 분당지점 2관,2023/01/10 20:45,U,2023/01/12 2:40,,210762.7525,431501.4476,영화상영관,영화상영관,10,기타,,,6,4,근린생활시설,1.2,,,,,,,,,,,,,,,,,,영화관,,20140718,중심상업지역,1
4043,영화상영관,03_13_02_P,3780000,CDFF4220002001000003,2014-07-18,,1,영업/정상,13,영업중,,,,,231473754,,,경기도 성남시 분당구 서현동 262-2,"경기도 성남시 분당구 황새울로 332 (서현동, 씨네프라자)",13591,메가박스중앙(주) 분당지점 3관,2023/01/10 20:42,U,2023/01/12 2:40,,210762.7525,431501.4476,영화상영관,영화상영관,10,기타,,,6,4,근린생활시설,1.2,,,,,,,,,,,,,,,,,,영화관,,20140718,중심상업지역,1
4044,영화상영관,03_13_02_P,3780000,CDFF4220002001000004,2014-07-18,,1,영업/정상,13,영업중,,,,,231473754,,,경기도 성남시 분당구 서현동 262-2,"경기도 성남시 분당구 황새울로 332 (서현동, 씨네프라자)",13591,메가박스중앙(주) 분당지점 4관,2023/01/10 20:24,U,2023/01/12 2:40,,210762.7525,431501.4476,영화상영관,영화상영관,10,기타,,0,6,4,근린생활시설,1.2,0,0,0,,,,,,,,,,,,0,,,영화관,,20140718,중심상업지역,1
4045,영화상영관,03_13_02_P,3780000,CDFF4220002001000005,2014-07-18,,1,영업/정상,13,영업중,,,,,231473754,,,경기도 성남시 분당구 서현동 262-2,"경기도 성남시 분당구 황새울로 332 (서현동, 씨네프라자)",13591,메가박스중앙(주) 분당지점 5관,2023/01/10 20:20,U,2023/01/12 2:40,,210762.7525,431501.4476,영화상영관,영화상영관,10,기타,,,6,4,근린생활시설,1,,,,,,,,,,,,,,,,,,영화관,,20140718,중심상업지역,1
4046,영화상영관,03_13_02_P,3900000,CDFF4220002003000001,2003-06-11,,1,영업/정상,13,영업중,,,,,02-2684-7080,,,경기도 광명시 철산동 436,경기도 광명시 철산로30번길 14 (철산동),14240,OLC광명철산극장 제GH관,2021/11/10 18:44,U,2021/11/12 2:40,,188408.9794,441443.5179,영화상영관,영화상영관,0,,,0,4,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20030611,,1
4047,영화상영관,03_13_02_P,4010000,CDFF4220002008000003,2008-01-24,,1,영업/정상,13,영업중,,,,,031-404-0186,,,경기도 시흥시 대야동 568-1 7층,"경기도 시흥시 복지로 90 (대야동,7층)",,CGV 시흥 제3관,2023/02/21 9:36,U,2023/02/23 2:40,,181498.4961,438335.2257,영화상영관,영화상영관,12,아파트지역,,,10,2,문화시설,1.2,,,,,,,,,,,,,,,,,,영화관,,20080124,준주거지역,1
4048,영화상영관,03_13_02_P,4010000,CDFF4220002008000004,2008-01-24,,1,영업/정상,13,영업중,,,,,031-404-0186,,,경기도 시흥시 대야동 568-1 7층,"경기도 시흥시 복지로 90 (대야동,7층)",,CGV 시흥 제4관,2023/02/21 9:36,U,2023/02/23 2:40,,181498.4961,438335.2257,영화상영관,영화상영관,12,아파트지역,,,10,2,문화시설,1.2,,,,,,,,,,,,,,,,,,영화관,,20080124,준주거지역,1
4049,영화상영관,03_13_02_P,4010000,CDFF4220002017000001,2017-06-14,,1,영업/정상,13,영업중,,,,,031-506-3800,,,경기도 시흥시 정왕동 2514-1번지 7-8F,"경기도 시흥시 배곧3로 96, 7-8F층 (정왕동, M-플러스)",15010,메가박스 시흥배곧 1관,2017/10/18 11:28,I,2018/08/31 23:59,,176060.7069,429766.4176,영화상영관,,11,기타,,,9,2,근린생활시설,,,,,,,,,,,,,,,,,,,영화관,,20170614,일반상업지역,1
4050,영화상영관,03_13_02_P,5540000,CDFF4220002012000001,2012-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 경안동 25-3 광주종합터미널,"경기도 광주시 광주대로 30, 광주종합터미널 (경안동)",12757,롯데시네마 광주터미널(제2관),2022/03/29 13:08,U,2022/03/31 2:40,,223061.3892,434193.7091,영화상영관,,0,,,0,3,3,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20120727,,1
4051,영화상영관,03_13_02_P,5540000,CDFF4220002012000002,2012-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 경안동 25-3 광주종합터미널,"경기도 광주시 광주대로 30, 광주종합터미널 (경안동)",12757,롯데시네마 광주터미널(제1관),2021/12/20 9:17,U,2021/12/22 2:40,,223061.3892,434193.7091,영화상영관,,,,,,3,3,,,,,,,,,,,,,,,,,,,,영화관,,20120727,,1
4052,영화상영관,03_13_02_P,5540000,CDFF4220002012000003,2012-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 경안동 25-3 광주종합터미널,"경기도 광주시 광주대로 30, 광주종합터미널 (경안동)",12757,롯데시네마 광주터미널(제3관),2021/12/20 9:15,U,2021/12/22 2:40,,223061.3892,434193.7091,영화상영관,,,,,,3,3,,,,,,,,,,,,,,,,,,,,영화관,,20120727,,1
4053,영화상영관,03_13_02_P,5540000,CDFF4220002017000001,2017-09-18,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 역동 16-1번지,경기도 광주시 중앙로 89 (역동),12759,CGV 경기광주점 5관,2017/09/18 10:44,I,2018/08/31 23:59,,222812.8759,433972.2643,영화상영관,,10,,,,7,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170918,,1
4054,영화상영관,03_13_02_P,5540000,CDFF4220002017000002,2017-09-18,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 역동 16-1번지,경기도 광주시 중앙로 89 (역동),12759,CGV 경기광주점 6관,2017/09/18 10:48,I,2018/08/31 23:59,,222812.8759,433972.2643,영화상영관,,10,,,,7,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170918,,1
4055,영화상영관,03_13_02_P,3780000,CDFF4220002015000005,2015-08-18,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",13529,CGV판교 제5관(I MAX관),2021/04/27 11:10,U,2021/04/29 2:40,,209850.447,432304.1494,영화상영관,,,,,,13,7,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20150818,중심상업지역,1
4056,영화상영관,03_13_02_P,3780000,CDFF4220002015000006,2015-08-18,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",13529,CGV판교 제6관(4DX관),2021/04/27 11:10,U,2021/04/29 2:40,,209850.447,432304.1494,영화상영관,,,,,,13,7,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20150818,중심상업지역,1
4057,영화상영관,03_13_02_P,3780000,CDFF4220002015000007,2015-08-18,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 백현동 541,"경기도 성남시 분당구 판교역로146번길 20, 8층 (백현동, 현대백화점)",13529,CGV판교 TEMPUR CINEMA,2021/12/10 14:38,U,2021/12/12 2:40,,209850.447,432304.1494,영화상영관,,0,,,0,13,7,문화시설,1,0,0,0,,,,,,,,,,,,0,,,영화관,,20150818,중심상업지역,1
4058,영화상영관,03_13_02_P,3780000,CDFF4220002000000001,2000-03-30,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 야탑동 341 테마폴리스 지하2층,"경기도 성남시 분당구 성남대로925번길 16 (야탑동,테마폴리스 지하2층)",,CGV야탑8 제1관,2021/04/27 13:01,U,2021/04/29 2:40,,211202.1488,434560.9118,영화상영관,영화상영관,11,,,,7,4,,1.03,,,,,,,,,,,,,,,,,,영화관,,20000330,,1
4059,영화상영관,03_13_02_P,3780000,CDFF4220002000000002,2000-03-30,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 야탑동 341 테마폴리스 지하2층,"경기도 성남시 분당구 성남대로925번길 16 (야탑동,테마폴리스 지하2층)",,CGV야탑8 제2관,2021/04/27 13:01,U,2021/04/29 2:40,,211202.1488,434560.9118,영화상영관,영화상영관,11,,,,7,4,,1.14,,,,,,,,,,,,,,,,,,영화관,,20000330,,1
4060,영화상영관,03_13_02_P,3780000,CDFF4220002000000003,2000-03-30,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 야탑동 341 테마폴리스 지하2층,"경기도 성남시 분당구 성남대로925번길 16 (야탑동,테마폴리스 지하2층)",,CGV야탑8 제3관,2021/04/27 13:01,U,2021/04/29 2:40,,211202.1488,434560.9118,영화상영관,영화상영관,11,기타,,,7,4,근린생활시설,1.1,,,,,,,,,,,,,,,,,,영화관,,20000330,중심상업지역,1
4061,영화상영관,03_13_02_P,3780000,CDFF4220002000000004,2000-03-30,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 야탑동 341 테마폴리스 지하2층,"경기도 성남시 분당구 성남대로925번길 16 (야탑동,테마폴리스 지하2층)",,CGV야탑8 제4관,2021/04/27 13:01,U,2021/04/29 2:40,,211202.1488,434560.9118,영화상영관,영화상영관,11,기타,,,7,4,근린생활시설,1.05,,,,,,,,,,,,,,,,,,영화관,,20000330,중심상업지역,1
4062,영화상영관,03_13_02_P,4010000,CDFF4220002017000002,2017-06-14,,1,영업/정상,13,영업중,,,,,031-506-3800,,,경기도 시흥시 정왕동 2514-1번지 M플러스 7-8F,"경기도 시흥시 배곧3로 96, 7-8F층 (정왕동, M-플러스)",15010,메가박스 시흥배곧 2관,2017/10/18 11:11,I,2018/08/31 23:59,,176060.7069,429766.4176,영화상영관,,11,기타,,,9,2,근린생활시설,,,,,,,,,,,,,,,,,,,영화관,,20170614,일반상업지역,1
4063,영화상영관,03_13_02_P,4010000,CDFF4220002017000003,2017-06-14,,1,영업/정상,13,영업중,,,,,031-506-3800,,,경기도 시흥시 정왕동 2514-1번지 M플러스 7-8F,"경기도 시흥시 배곧3로 96 (정왕동, M-플러스 7-8F)",15010,메가박스 시흥배곧 3관,2017/10/18 11:12,I,2018/08/31 23:59,,176060.7069,429766.4176,영화상영관,,11,,,,9,2,근린생활시설,,,,,,,,,,,,,,,,,,,영화관,,20170614,일반상업지역,1
4064,영화상영관,03_13_02_P,4010000,CDFF4220002017000004,2017-06-14,,1,영업/정상,13,영업중,,,,,031-506-3800,,,경기도 시흥시 정왕동 2514-1번지 M플러스 7-8F,"경기도 시흥시 배곧3로 96 (정왕동, M-플러스 7-8F)",15010,메가박스 시흥배곧 4관,2017/10/18 11:17,I,2018/08/31 23:59,,176060.7069,429766.4176,영화상영관,,11,,,,9,2,근린생활시설,,,,,,,,,,,,,,,,,,,영화관,,20170614,일반상업지역,1
4065,영화상영관,03_13_02_P,4010000,CDFF4220002017000005,2017-06-14,,1,영업/정상,13,영업중,,,,,031-506-3800,,,경기도 시흥시 정왕동 2514-1번지 M플러스 7-8F,"경기도 시흥시 배곧3로 96 (정왕동, M-플러스 7-8F)",15010,메가박스 시흥배곧 5관,2017/10/18 11:19,I,2018/08/31 23:59,,176060.7069,429766.4176,영화상영관,,11,,,,9,2,근린생활시설,,,,,,,,,,,,,,,,,,,영화관,,20170614,일반상업지역,1
4066,영화상영관,03_13_02_P,4010000,CDFF4220002017000006,2017-06-14,,1,영업/정상,13,영업중,,,,,031-506-3800,,,경기도 시흥시 정왕동 2514-1번지 M-플러스 7-8F,"경기도 시흥시 배곧3로 96 (정왕동, M-플러스 7-8F)",15010,메가박스 시흥배곧 6관,2017/10/18 11:21,I,2018/08/31 23:59,,176060.7069,429766.4176,영화상영관,,11,,,,9,2,근린생활시설,,,,,,,,,,,,,,,,,,,영화관,,20170614,일반상업지역,1
4067,영화상영관,03_13_02_P,3780000,CDFF4220002000000008,2000-03-30,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 야탑동 341 테마폴리스 지하2층,"경기도 성남시 분당구 성남대로925번길 16 (야탑동,테마폴리스 지하2층)",,CGV야탑8 제8관,2021/04/27 13:01,U,2021/04/29 2:40,,211202.1488,434560.9118,영화상영관,영화상영관,11,기타,,,7,4,근린생활시설,1.03,,,,,,,,,,,,,,,,,,영화관,,20000330,중심상업지역,1
4068,영화상영관,03_13_02_P,3780000,CDFF4220002000000009,2000-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 159 분당월드유통센타4층,"경기도 성남시 분당구 탄천상로151번길 20 (구미동,분당월드유통센타4층)",,시.지.브이오리11 제1관,2022/08/18 14:24,U,2022/08/20 2:40,,209409.1602,426451.3589,영화상영관,영화상영관,9,기타,,0,5,4,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20000727,중심상업지역,1
4069,영화상영관,03_13_02_P,3780000,CDFF4220002000000010,2000-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 159 분당월드유통센타4층,"경기도 성남시 분당구 탄천상로151번길 20 (구미동,분당월드유통센타4층)",,시.지.브이오리11 제2관,2022/08/18 14:31,U,2022/08/20 2:40,,209409.1602,426451.3589,영화상영관,영화상영관,9,기타,,0,5,4,근린생활시설,1.07,0,0,0,,,,,,,,,,,,0,,,영화관,,20000727,중심상업지역,1
4070,영화상영관,03_13_02_P,3780000,CDFF4220002000000011,2000-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 159 분당월드유통센타4층,"경기도 성남시 분당구 탄천상로151번길 20 (구미동,분당월드유통센타4층)",,시.지.브이오리11 제3관,2022/08/18 14:32,U,2022/08/20 2:40,,209409.1602,426451.3589,영화상영관,영화상영관,9,기타,,0,5,4,근린생활시설,1.22,0,0,0,,,,,,,,,,,,0,,,영화관,,20000727,중심상업지역,1
4071,영화상영관,03_13_02_P,4010000,CDFF4220002017000007,2017-12-26,,1,영업/정상,13,영업중,,,,,031-499-8372,,,경기도 시흥시 정왕동 1771-1 서영베니스스퀘어,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 7~8층 (정왕동)",15011,CGV 배곧1관,2022/12/05 16:51,U,2023/05/26 8:48,,176072.6007,429602.844,영화상영관,,10,기타,,0,8,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20171226,,1
4072,영화상영관,03_13_02_P,4010000,CDFF4220002017000008,2017-12-26,,1,영업/정상,13,영업중,,,,,031-499-8372,,,경기도 시흥시 정왕동 1771-1 서영베니스스퀘어,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 7~8층 (정왕동)",15011,CGV 배곧2관,2022/12/05 16:51,U,2023/05/26 8:48,,176072.6007,429602.844,영화상영관,,10,기타,,0,8,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20171226,,1
4073,영화상영관,03_13_02_P,3780000,CDFF4220002000000018,2000-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 159 분당월드유통센타4층,"경기도 성남시 분당구 탄천상로151번길 20 (구미동,분당월드유통센타4층)",,시.지.브이오리11 제10관,2021/04/27 13:04,U,2021/04/29 2:40,,209409.1602,426451.3589,영화상영관,영화상영관,9,기타,,,5,4,근린생활시설,1,,,,,,,,,,,,,,,,,,영화관,,20000727,중심상업지역,1
4074,영화상영관,03_13_02_P,3920000,CDFF4220001959000001,1959-12-11,,1,영업/정상,13,영업중,,,,,,,,경기도 동두천시 생연동 828-2번지,경기도 동두천시 동광로 33 (생연동),11326,문화극장 3관,2013/12/26 13:23,I,2018/08/31 23:59,,204506.3093,489573.8951,영화상영관,영화상영관,2,,,,2,,,,,,,,,,,,,,,,,,,,,영화관,,19591211,,1
4075,영화상영관,03_13_02_P,3920000,CDFF4220001970000001,1970-07-23,,1,영업/정상,13,영업중,,,,,031-863-3000,,,경기도 동두천시 생연동 616-2,경기도 동두천시 동광로 66 (생연동),11329,문화극장 1관,2022/04/22 13:03,U,2022/04/24 2:40,,204836.4219,489515.059,영화상영관,영화상영관,2,,,0,2,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,19700723,,1
4076,영화상영관,03_13_02_P,3920000,CDFF4220001988000001,1988-04-21,,1,영업/정상,13,영업중,,,,,865-2480,,483-030,경기도 동두천시 생연동 616-5번지,경기도 동두천시 동광로 66 (생연동),11329,문화극장 2관,2013/07/18 11:09,I,2018/08/31 23:59,,204828.6495,489548.5823,영화상영관,영화상영관,1,,,,1,,,,,,,,,,,,,,,,,,,,,영화관,,19880421,,1
4077,영화상영관,03_13_02_P,3780000,CDFF4220002000000012,2000-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 159 분당월드유통센타4층,"경기도 성남시 분당구 탄천상로151번길 20 (구미동,분당월드유통센타4층)",,시.지.브이오리11 제4관,2022/08/18 14:32,U,2022/08/20 2:40,,209409.1602,426451.3589,영화상영관,영화상영관,9,기타,,0,5,4,근린생활시설,1.42,0,0,0,,,,,,,,,,,,0,,,영화관,,20000727,중심상업지역,1
4078,영화상영관,03_13_02_P,3780000,CDFF4220002000000013,2000-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 159 분당월드유통센타4층,"경기도 성남시 분당구 탄천상로151번길 20 (구미동,분당월드유통센타4층)",,시.지.브이오리11 제5관,2022/08/18 14:33,U,2022/08/20 2:40,,209409.1602,426451.3589,영화상영관,영화상영관,9,기타,,0,5,4,근린생활시설,1.05,0,0,0,,,,,,,,,,,,0,,,영화관,,20000727,중심상업지역,1
4079,영화상영관,03_13_02_P,3780000,CDFF4220002000000014,2000-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 159 분당월드유통센타4층,"경기도 성남시 분당구 탄천상로151번길 20 (구미동,분당월드유통센타4층)",,시.지.브이오리11 제6관,2022/08/18 14:33,U,2022/08/20 2:40,,209409.1602,426451.3589,영화상영관,영화상영관,9,기타,,0,5,4,근린생활시설,1.02,0,0,0,,,,,,,,,,,,0,,,영화관,,20000727,중심상업지역,1
4080,영화상영관,03_13_02_P,3780000,CDFF4220002000000015,2000-07-27,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 159 분당월드유통센타4층,"경기도 성남시 분당구 탄천상로151번길 20 (구미동,분당월드유통센타4층)",,시.지.브이오리11 제7관,2021/04/27 13:04,U,2021/04/29 2:40,,209409.1602,426451.3589,영화상영관,영화상영관,9,기타,,,5,4,근린생활시설,1.03,,,,,,,,,,,,,,,,,,영화관,,20000727,중심상업지역,1
